station_id,dow,month,pred_rides,tier
40780,4,1,603.7,Busy
40780,4,2,638.9,Busy
40780,4,3,652.6,Busy
40780,4,4,680.4,Busy
40780,4,5,703.3,Busy
40780,4,6,729.5,Busy
40780,4,7,725.5,Busy
40780,4,8,742.1,Busy
40780,4,9,787.4,Busy
40780,4,10,806.4,Busy
40780,4,11,782.4,Busy
40780,4,12,726.2,Busy
40780,5,1,534.6,Moderate
40780,5,2,600.9,Moderate
40780,5,3,628.4,Moderate
40780,5,4,655.6,Moderate
40780,5,5,678.5,Moderate
40780,5,6,706.2,Moderate
40780,5,7,702.2,Moderate
40780,5,8,718.8,Moderate
40780,5,9,756.7,Moderate
40780,5,10,772.5,Moderate
40780,5,11,734.1,Moderate
40780,5,12,662.4,Moderate
40780,6,1,309.5,Quiet
40780,6,2,358.5,Quiet
40780,6,3,517.8,Quiet
40780,6,4,432.9,Quiet
40780,6,5,463.1,Quiet
40780,6,6,504.3,Quiet
40780,6,7,501.7,Quiet
40780,6,8,518.4,Quiet
40780,6,9,534.7,Quiet
40780,6,10,529.6,Quiet
40780,6,11,491.2,Quiet
40780,6,12,446.2,Quiet
40790,0,1,591.4,Quiet
40790,0,2,829.5,Quiet
40790,0,3,953.4,Quiet
40790,0,4,982.9,Quiet
40790,0,5,1051.8,Quiet
40790,0,6,1314.9,Quiet
40790,0,7,1282.4,Quiet
40790,0,8,1332.5,Quiet
40790,0,9,1314.0,Quiet
40790,0,10,1741.5,Quiet
40790,0,11,1141.7,Quiet
40790,0,12,1123.5,Quiet
40790,1,1,2196.5,Moderate
40790,1,2,2726.0,Moderate
40790,1,3,2770.7,Moderate
40790,1,4,2942.4,Moderate
40790,1,5,2977.5,Moderate
40790,1,6,3025.9,Moderate
40790,1,7,2942.5,Moderate
40790,1,8,2992.6,Moderate
40790,1,9,3164.5,Moderate
40790,1,10,3374.4,Moderate
40790,1,11,3339.2,Moderate
40790,1,12,3175.1,Moderate
40790,2,1,2575.6,Busy
40790,2,2,3364.8,Busy
40790,2,3,3498.7,Busy
40790,2,4,3670.4,Busy
40790,2,5,3705.5,Busy
40790,2,6,3734.0,Busy
40790,2,7,3637.9,Busy
40790,2,8,3643.6,Busy
40790,2,9,3927.8,Busy
40790,2,10,4127.8,Busy
40790,2,11,4042.2,Busy
40790,2,12,3845.2,Busy
40790,3,1,2694.0,Busy
40790,3,2,3326.9,Busy
40790,3,3,3480.4,Busy
40790,3,4,3652.6,Busy
40790,3,5,3687.7,Busy
40790,3,6,3716.2,Busy
40790,3,7,3620.1,Busy
40790,3,8,3584.6,Busy
40790,3,9,3914.5,Busy
40790,3,10,4086.9,Busy
40790,3,11,4007.9,Busy
40790,3,12,3839.7,Busy
40790,4,1,2816.6,Busy
40790,4,2,3379.4,Busy
40790,4,3,3538.9,Busy
40790,4,4,3716.0,Busy
40790,4,5,3751.2,Busy
40790,4,6,3777.5,Busy
40790,4,7,3681.5,Busy
40790,4,8,3556.2,Busy
40790,4,9,3967.8,Busy
40790,4,10,4146.2,Busy
40790,4,11,4067.2,Busy
40790,4,12,3877.5,Busy
40790,5,1,1910.9,Moderate
40790,5,2,2364.5,Moderate
40790,5,3,2458.1,Moderate
40790,5,4,2637.8,Moderate
40790,5,5,2678.7,Moderate
40790,5,6,2764.8,Moderate
40790,5,7,2718.7,Moderate
40790,5,8,2649.7,Moderate
40790,5,9,2900.9,Moderate
40790,5,10,3057.0,Moderate
40790,5,11,2893.3,Moderate
40790,5,12,2723.5,Moderate
40790,6,1,799.0,Quiet
40790,6,2,991.2,Quiet
40790,6,3,1376.0,Quiet
40790,6,4,1226.0,Quiet
40790,6,5,1290.2,Quiet
40790,6,6,1476.0,Quiet
40790,6,7,1430.5,Quiet
40790,6,8,1361.5,Quiet
40790,6,9,1430.1,Quiet
40790,6,10,1516.3,Quiet
40790,6,11,1352.5,Quiet
40790,6,12,1386.1,Quiet
40800,0,1,712.7,Quiet
40800,0,2,952.8,Quiet
40800,0,3,1008.5,Quiet
40800,0,4,1069.5,Quiet
40800,0,5,1167.9,Quiet
40800,0,6,1509.4,Quiet
40800,0,7,1442.0,Quiet
40800,0,8,1561.6,Quiet
40800,0,9,1459.1,Quiet
40800,0,10,2061.4,Quiet
40800,0,11,1247.7,Quiet
40800,0,12,1181.9,Quiet
40800,1,1,1584.1,Moderate
40800,1,2,1807.8,Moderate
40800,1,3,1843.6,Quiet
40800,1,4,1900.2,Moderate
40800,1,5,1996.9,Moderate
40800,1,6,2188.3,Moderate
40800,1,7,2150.5,Moderate
40800,1,8,2234.4,Moderate
40800,1,9,2244.3,Moderate
40800,1,10,2353.4,Moderate
40800,1,11,2191.1,Moderate
40800,1,12,2088.4,Moderate
40800,2,1,1892.0,Busy
40800,2,2,2233.1,Busy
40800,2,3,2322.9,Busy
40800,2,4,2387.9,Busy
40800,2,5,2493.7,Busy
40800,2,6,2633.4,Busy
40800,2,7,2583.0,Busy
40800,2,8,2622.4,Busy
40800,2,9,2761.6,Busy
40800,2,10,2848.4,Busy
40800,2,11,2679.8,Busy
40800,2,12,2545.9,Busy
40800,3,1,2037.2,Busy
40800,3,2,2256.4,Busy
40800,3,3,2352.9,Busy
40800,3,4,2428.0,Busy
40800,3,5,2533.8,Busy
40800,3,6,2673.5,Busy
40800,3,7,2623.1,Busy
40800,3,8,2671.4,Busy
40800,3,9,2812.0,Busy
40800,3,10,2884.7,Busy
40800,3,11,2722.2,Busy
40800,3,12,2587.0,Busy
40800,4,1,2126.5,Busy
40800,4,2,2280.8,Busy
40800,4,3,2390.0,Busy
40800,4,4,2474.5,Busy
40800,4,5,2590.1,Busy
40800,4,6,2734.7,Busy
40800,4,7,2684.3,Busy
40800,4,8,2732.5,Busy
40800,4,9,2865.0,Busy
40800,4,10,2936.7,Busy
40800,4,11,2764.5,Busy
40800,4,12,2625.8,Busy
40800,5,1,1532.7,Moderate
40800,5,2,1818.1,Moderate
40800,5,3,1921.6,Moderate
40800,5,4,2008.0,Moderate
40800,5,5,2123.6,Moderate
40800,5,6,2322.3,Moderate
40800,5,7,2286.0,Moderate
40800,5,8,2374.8,Moderate
40800,5,9,2403.8,Moderate
40800,5,10,2441.3,Moderate
40800,5,11,2170.5,Moderate
40800,5,12,2043.5,Moderate
40800,6,1,1153.7,Quiet
40800,6,2,1384.2,Quiet
40800,6,3,2136.0,Moderate
40800,6,4,1684.8,Quiet
40800,6,5,1797.7,Quiet
40800,6,6,2143.9,Quiet
40800,6,7,2087.7,Quiet
40800,6,8,2176.5,Quiet
40800,6,9,2033.0,Quiet
40800,6,10,2059.9,Quiet
40800,6,11,1750.9,Quiet
40800,6,12,1764.3,Quiet
40810,0,1,351.5,Quiet
40810,0,2,453.5,Quiet
40810,0,3,471.0,Quiet
40810,0,4,475.3,Quiet
40810,0,5,499.8,Quiet
40810,0,6,516.0,Quiet
40810,0,7,549.6,Quiet
40810,0,8,551.1,Quiet
40810,0,9,618.8,Quiet
40810,0,10,850.8,Quiet
40810,0,11,579.4,Quiet
40810,0,12,485.1,Quiet
40810,1,1,1169.5,Moderate
40810,1,2,1315.6,Moderate
40810,1,3,1317.5,Moderate
40810,1,4,1315.4,Moderate
40810,1,5,1310.1,Moderate
40810,1,6,1295.0,Moderate
40810,1,7,1326.6,Moderate
40810,1,8,1328.1,Moderate
40810,1,9,1434.8,Moderate
40810,1,10,1520.5,Moderate
40810,1,11,1455.8,Moderate
40810,1,12,1361.6,Moderate
40810,2,1,1281.9,Busy
40810,2,2,1433.2,Busy
40810,2,3,1435.2,Busy
40810,2,4,1441.4,Busy
40810,2,5,1436.1,Busy
40810,2,6,1421.0,Busy
40810,2,7,1452.5,Busy
40810,2,8,1454.1,Busy
40810,2,9,1599.5,Busy
40810,2,10,1677.2,Busy
40810,2,11,1603.5,Busy
40810,2,12,1487.8,Busy
40810,3,1,1344.0,Busy
40810,3,2,1417.5,Busy
40810,3,3,1430.8,Busy
40810,3,4,1442.0,Busy
40810,3,5,1436.6,Busy
40810,3,6,1421.6,Busy
40810,3,7,1453.1,Busy
40810,3,8,1455.5,Busy
40810,3,9,1603.5,Busy
40810,3,10,1675.4,Busy
40810,3,11,1602.9,Busy
40810,3,12,1482.0,Busy
40810,4,1,1337.9,Busy
40810,4,2,1409.7,Busy
40810,4,3,1423.8,Busy
40810,4,4,1435.0,Busy
40810,4,5,1429.6,Busy
40810,4,6,1414.6,Busy
40810,4,7,1447.6,Busy
40810,4,8,1449.9,Busy
40810,4,9,1597.9,Busy
40810,4,10,1668.2,Busy
40810,4,11,1595.7,Busy
40810,4,12,1474.7,Busy
40810,5,1,1134.9,Moderate
40810,5,2,1255.8,Moderate
40810,5,3,1283.7,Moderate
40810,5,4,1284.1,Moderate
40810,5,5,1285.4,Moderate
40810,5,6,1290.0,Moderate
40810,5,7,1322.9,Moderate
40810,5,8,1325.3,Moderate
40810,5,9,1451.2,Moderate
40810,5,10,1518.6,Moderate
40810,5,11,1407.5,Moderate
40810,5,12,1315.7,Moderate
40810,6,1,481.0,Quiet
40810,6,2,556.1,Quiet
40810,6,3,860.2,Quiet
40810,6,4,606.3,Quiet
40810,6,5,626.0,Quiet
40810,6,6,646.4,Quiet
40810,6,7,683.8,Quiet
40810,6,8,686.2,Quiet
40810,6,9,759.2,Quiet
40810,6,10,802.4,Quiet
40810,6,11,672.3,Quiet
40810,6,12,628.3,Quiet
40820,0,1,1173.2,Quiet
40820,0,2,1415.0,Quiet
40820,0,3,1655.5,Quiet
40820,0,4,1712.4,Quiet
40820,0,5,1914.6,Quiet
40820,0,6,2349.4,Quiet
40820,0,7,2344.1,Quiet
40820,0,8,2521.5,Quiet
40820,0,9,2440.9,Quiet
40820,0,10,2855.5,Quiet
40820,0,11,2025.3,Quiet
40820,0,12,1863.0,Quiet
40820,1,1,2285.7,Moderate
40820,1,2,2593.0,Moderate
40820,1,3,2737.6,Moderate
40820,1,4,2896.6,Moderate
40820,1,5,3013.0,Moderate
40820,1,6,3270.2,Moderate
40820,1,7,3259.0,Moderate
40820,1,8,3424.4,Moderate
40820,1,9,3508.1,Moderate
40820,1,10,3648.4,Moderate
40820,1,11,3504.9,Moderate
40820,1,12,3211.4,Moderate
40820,2,1,2536.9,Busy
40820,2,2,2897.7,Busy
40820,2,3,3088.4,Busy
40820,2,4,3256.8,Busy
40820,2,5,3368.7,Busy
40820,2,6,3596.3,Moderate
40820,2,7,3582.2,Moderate
40820,2,8,3732.3,Moderate
40820,2,9,3843.8,Moderate
40820,2,10,3981.3,Busy
40820,2,11,3770.0,Busy
40820,2,12,3468.8,Busy
40820,3,1,2623.1,Busy
40820,3,2,2907.2,Busy
40820,3,3,3099.9,Busy
40820,3,4,3276.3,Busy
40820,3,5,3401.9,Busy
40820,3,6,3629.5,Busy
40820,3,7,3612.2,Busy
40820,3,8,3776.4,Busy
40820,3,9,3887.2,Busy
40820,3,10,4019.5,Busy
40820,3,11,3805.2,Busy
40820,3,12,3479.6,Busy
40820,4,1,2700.8,Busy
40820,4,2,2926.2,Busy
40820,4,3,3130.6,Busy
40820,4,4,3316.4,Busy
40820,4,5,3451.8,Busy
40820,4,6,3700.1,Busy
40820,4,7,3696.9,Busy
40820,4,8,3817.8,Busy
40820,4,9,3949.8,Busy
40820,4,10,4081.0,Busy
40820,4,11,3841.2,Busy
40820,4,12,3506.4,Busy
40820,5,1,2334.7,Moderate
40820,5,2,2711.5,Moderate
40820,5,3,2941.5,Moderate
40820,5,4,3127.2,Moderate
40820,5,5,3270.5,Moderate
40820,5,6,3596.9,Busy
40820,5,7,3621.6,Busy
40820,5,8,3753.8,Busy
40820,5,9,3845.6,Busy
40820,5,10,3909.1,Moderate
40820,5,11,3626.2,Moderate
40820,5,12,3288.7,Moderate
40820,6,1,1642.0,Quiet
40820,6,2,1825.3,Quiet
40820,6,3,2415.4,Quiet
40820,6,4,2355.7,Quiet
40820,6,5,2511.1,Quiet
40820,6,6,2970.6,Quiet
40820,6,7,2995.9,Quiet
40820,6,8,3131.5,Quiet
40820,6,9,3092.6,Quiet
40820,6,10,3050.9,Quiet
40820,6,11,2695.5,Quiet
40820,6,12,2576.7,Quiet
40830,0,1,413.4,Quiet
40830,0,2,591.0,Quiet
40830,0,3,632.8,Quiet
40830,0,4,678.0,Quiet
40830,0,5,734.1,Quiet
40830,0,6,851.3,Quiet
40830,0,7,848.0,Quiet
40830,0,8,866.8,Quiet
40830,0,9,900.8,Quiet
40830,0,10,1250.0,Quiet
40830,0,11,797.8,Quiet
40830,0,12,693.4,Quiet
40830,1,1,871.8,Moderate
40830,1,2,996.8,Moderate
40830,1,3,1022.6,Quiet
40830,1,4,1058.5,Moderate
40830,1,5,1106.1,Moderate
40830,1,6,1143.9,Moderate
40830,1,7,1135.2,Quiet
40830,1,8,1154.0,Moderate
40830,1,9,1196.4,Quiet
40830,1,10,1279.2,Moderate
40830,1,11,1205.2,Moderate
40830,1,12,1143.9,Moderate
40830,2,1,952.5,Moderate
40830,2,2,1075.3,Moderate
40830,2,3,1101.1,Moderate
40830,2,4,1145.3,Moderate
40830,2,5,1192.9,Moderate
40830,2,6,1230.7,Moderate
40830,2,7,1222.0,Moderate
40830,2,8,1240.8,Moderate
40830,2,9,1292.2,Moderate
40830,2,10,1370.2,Moderate
40830,2,11,1299.4,Moderate
40830,2,12,1217.8,Moderate
40830,3,1,1003.7,Busy
40830,3,2,1106.5,Busy
40830,3,3,1134.4,Busy
40830,3,4,1179.0,Busy
40830,3,5,1226.6,Busy
40830,3,6,1264.4,Busy
40830,3,7,1255.7,Busy
40830,3,8,1273.4,Busy
40830,3,9,1339.9,Busy
40830,3,10,1409.0,Busy
40830,3,11,1344.8,Busy
40830,3,12,1242.7,Busy
40830,4,1,1006.5,Busy
40830,4,2,1107.6,Busy
40830,4,3,1141.4,Busy
40830,4,4,1195.4,Busy
40830,4,5,1243.0,Busy
40830,4,6,1299.5,Busy
40830,4,7,1290.7,Busy
40830,4,8,1308.4,Busy
40830,4,9,1374.9,Busy
40830,4,10,1443.0,Busy
40830,4,11,1365.2,Busy
40830,4,12,1246.8,Busy
40830,5,1,975.3,Busy
40830,5,2,1097.6,Busy
40830,5,3,1131.4,Moderate
40830,5,4,1195.4,Busy
40830,5,5,1243.0,Busy
40830,5,6,1316.4,Busy
40830,5,7,1308.2,Busy
40830,5,8,1327.0,Busy
40830,5,9,1385.9,Busy
40830,5,10,1450.8,Busy
40830,5,11,1358.6,Busy
40830,5,12,1239.7,Busy
40830,6,1,707.9,Quiet
40830,6,2,816.5,Quiet
40830,6,3,1365.2,Busy
40830,6,4,892.6,Quiet
40830,6,5,969.1,Quiet
40830,6,6,1120.3,Quiet
40830,6,7,1137.6,Moderate
40830,6,8,1138.3,Quiet
40830,6,9,1233.2,Moderate
40830,6,10,1204.1,Quiet
40830,6,11,1093.5,Quiet
40830,6,12,1081.9,Quiet
40840,0,1,103.4,Quiet
40840,0,2,151.0,Quiet
40840,0,3,161.3,Quiet
40840,0,4,162.9,Quiet
40840,0,5,189.8,Quiet
40840,0,6,211.4,Quiet
40840,0,7,211.5,Quiet
40840,0,8,208.0,Quiet
40840,0,9,200.7,Quiet
40840,0,10,209.2,Quiet
40840,0,11,177.7,Quiet
40840,0,12,161.0,Quiet
40840,1,1,274.0,Moderate
40840,1,2,317.3,Moderate
40840,1,3,327.7,Moderate
40840,1,4,329.3,Moderate
40840,1,5,347.7,Moderate
40840,1,6,368.9,Moderate
40840,1,7,366.2,Moderate
40840,1,8,362.7,Moderate
40840,1,9,361.2,Moderate
40840,1,10,388.2,Moderate
40840,1,11,381.6,Moderate
40840,1,12,365.0,Moderate
40840,2,1,312.7,Busy
40840,2,2,346.2,Busy
40840,2,3,356.5,Busy
40840,2,4,358.1,Busy
40840,2,5,376.5,Busy
40840,2,6,397.8,Busy
40840,2,7,395.1,Busy
40840,2,8,391.5,Busy
40840,2,9,399.0,Busy
40840,2,10,421.3,Busy
40840,2,11,411.2,Busy
40840,2,12,390.8,Busy
40840,3,1,333.9,Busy
40840,3,2,355.2,Busy
40840,3,3,365.5,Busy
40840,3,4,367.5,Busy
40840,3,5,385.9,Busy
40840,3,6,407.1,Busy
40840,3,7,404.4,Busy
40840,3,8,401.7,Busy
40840,3,9,403.9,Busy
40840,3,10,426.3,Busy
40840,3,11,416.1,Busy
40840,3,12,398.2,Busy
40840,4,1,329.0,Busy
40840,4,2,348.7,Busy
40840,4,3,359.7,Busy
40840,4,4,361.8,Busy
40840,4,5,380.2,Busy
40840,4,6,401.4,Busy
40840,4,7,400.1,Busy
40840,4,8,397.4,Busy
40840,4,9,399.6,Busy
40840,4,10,420.3,Busy
40840,4,11,410.1,Busy
40840,4,12,391.5,Busy
40840,5,1,274.8,Moderate
40840,5,2,321.5,Moderate
40840,5,3,344.8,Moderate
40840,5,4,346.1,Moderate
40840,5,5,364.5,Moderate
40840,5,6,387.2,Moderate
40840,5,7,386.0,Moderate
40840,5,8,383.3,Moderate
40840,5,9,385.4,Moderate
40840,5,10,404.7,Moderate
40840,5,11,380.2,Moderate
40840,5,12,346.0,Moderate
40840,6,1,133.5,Quiet
40840,6,2,160.8,Quiet
40840,6,3,230.7,Quiet
40840,6,4,204.5,Quiet
40840,6,5,230.2,Quiet
40840,6,6,256.4,Quiet
40840,6,7,256.6,Quiet
40840,6,8,253.9,Quiet
40840,6,9,257.6,Quiet
40840,6,10,265.4,Quiet
40840,6,11,240.9,Quiet
40840,6,12,212.9,Quiet
40850,0,1,703.2,Quiet
40850,0,2,950.5,Quiet
40850,0,3,1005.1,Quiet
40850,0,4,1059.8,Quiet
40850,0,5,1120.0,Quiet
40850,0,6,1328.5,Quiet
40850,0,7,1278.0,Quiet
40850,0,8,1311.9,Quiet
40850,0,9,1511.6,Quiet
40850,0,10,2321.5,Quiet
40850,0,11,1199.4,Quiet
40850,0,12,966.5,Quiet
40850,1,1,1820.0,Moderate
40850,1,2,2221.8,Moderate
40850,1,3,2162.3,Moderate
40850,1,4,2210.4,Moderate
40850,1,5,2247.7,Moderate
40850,1,6,2244.4,Moderate
40850,1,7,2045.6,Moderate
40850,1,8,2106.3,Moderate
40850,1,9,2523.4,Moderate
40850,1,10,2799.7,Moderate
40850,1,11,2523.2,Moderate
40850,1,12,2123.8,Moderate
40850,2,1,2023.0,Busy
40850,2,2,2515.3,Busy
40850,2,3,2509.8,Busy
40850,2,4,2557.9,Busy
40850,2,5,2590.7,Busy
40850,2,6,2523.0,Busy
40850,2,7,2324.2,Busy
40850,2,8,2340.4,Busy
40850,2,9,2926.6,Busy
40850,2,10,3121.1,Busy
40850,2,11,2809.2,Busy
40850,2,12,2335.7,Busy
40850,3,1,2086.8,Busy
40850,3,2,2464.7,Busy
40850,3,3,2500.0,Busy
40850,3,4,2553.1,Busy
40850,3,5,2599.6,Busy
40850,3,6,2531.9,Busy
40850,3,7,2352.2,Busy
40850,3,8,2327.3,Busy
40850,3,9,3011.7,Busy
40850,3,10,3135.9,Busy
40850,3,11,2830.6,Busy
40850,3,12,2316.9,Busy
40850,4,1,2115.6,Busy
40850,4,2,2453.9,Busy
40850,4,3,2502.1,Busy
40850,4,4,2555.1,Busy
40850,4,5,2611.4,Busy
40850,4,6,2559.1,Busy
40850,4,7,2428.9,Busy
40850,4,8,2350.5,Busy
40850,4,9,3037.3,Busy
40850,4,10,3142.6,Busy
40850,4,11,2812.2,Busy
40850,4,12,2318.6,Busy
40850,5,1,1614.0,Moderate
40850,5,2,1982.8,Moderate
40850,5,3,2052.1,Moderate
40850,5,4,2104.5,Moderate
40850,5,5,2167.4,Moderate
40850,5,6,2278.8,Moderate
40850,5,7,2201.3,Moderate
40850,5,8,2228.9,Moderate
40850,5,9,2705.9,Moderate
40850,5,10,2778.6,Moderate
40850,5,11,2375.2,Moderate
40850,5,12,1902.4,Moderate
40850,6,1,946.6,Quiet
40850,6,2,1241.3,Quiet
40850,6,3,1513.3,Quiet
40850,6,4,1452.9,Quiet
40850,6,5,1501.0,Quiet
40850,6,6,1718.5,Quiet
40850,6,7,1678.9,Quiet
40850,6,8,1692.6,Quiet
40850,6,9,2029.0,Quiet
40850,6,10,1988.3,Quiet
40850,6,11,1584.9,Quiet
40850,6,12,1320.0,Quiet
40870,0,1,256.1,Quiet
40870,0,2,328.9,Quiet
40870,0,3,352.5,Quiet
40870,0,4,375.6,Quiet
40870,0,5,408.4,Quiet
40870,0,6,441.4,Quiet
40870,0,7,442.9,Quiet
40870,0,8,448.7,Quiet
40870,0,9,444.8,Quiet
40870,0,10,453.4,Quiet
40870,0,11,413.3,Quiet
40870,0,12,415.8,Quiet
40870,1,1,606.5,Moderate
40870,1,2,702.0,Moderate
40870,1,3,721.7,Moderate
40870,1,4,744.8,Moderate
40870,1,5,769.2,Moderate
40870,1,6,793.5,Moderate
40870,1,7,792.2,Moderate
40870,1,8,798.0,Moderate
40870,1,9,807.8,Moderate
40870,1,10,839.1,Moderate
40870,1,11,823.9,Moderate
40870,1,12,816.2,Moderate
40870,2,1,709.9,Busy
40870,2,2,796.7,Busy
40870,2,3,816.4,Busy
40870,2,4,847.8,Busy
40870,2,5,872.2,Busy
40870,2,6,896.5,Busy
40870,2,7,895.2,Busy
40870,2,8,901.0,Busy
40870,2,9,941.6,Busy
40870,2,10,960.6,Busy
40870,2,11,941.9,Busy
40870,2,12,936.4,Busy
40870,3,1,769.5,Busy
40870,3,2,818.2,Busy
40870,3,3,841.8,Busy
40870,3,4,873.6,Busy
40870,3,5,898.0,Busy
40870,3,6,922.3,Busy
40870,3,7,921.0,Busy
40870,3,8,927.6,Busy
40870,3,9,978.2,Busy
40870,3,10,997.3,Busy
40870,3,11,978.5,Busy
40870,3,12,967.7,Busy
40870,4,1,764.6,Busy
40870,4,2,811.7,Busy
40870,4,3,836.0,Busy
40870,4,4,867.9,Busy
40870,4,5,892.2,Busy
40870,4,6,916.5,Busy
40870,4,7,916.7,Busy
40870,4,8,923.3,Busy
40870,4,9,973.9,Busy
40870,4,10,991.3,Busy
40870,4,11,972.5,Busy
40870,4,12,969.5,Busy
40870,5,1,628.9,Moderate
40870,5,2,712.6,Moderate
40870,5,3,745.8,Moderate
40870,5,4,779.5,Moderate
40870,5,5,803.9,Moderate
40870,5,6,849.8,Moderate
40870,5,7,849.9,Moderate
40870,5,8,856.6,Moderate
40870,5,9,892.4,Moderate
40870,5,10,895.4,Moderate
40870,5,11,862.3,Moderate
40870,5,12,831.3,Moderate
40870,6,1,371.2,Quiet
40870,6,2,441.2,Quiet
40870,6,3,673.2,Quiet
40870,6,4,533.7,Quiet
40870,6,5,565.4,Quiet
40870,6,6,614.9,Quiet
40870,6,7,616.5,Quiet
40870,6,8,623.1,Quiet
40870,6,9,624.1,Quiet
40870,6,10,617.2,Quiet
40870,6,11,584.1,Quiet
40870,6,12,574.2,Quiet
40880,0,1,598.8,Quiet
40880,0,2,783.6,Quiet
40880,0,3,817.3,Quiet
40880,0,4,846.3,Quiet
40880,0,5,887.2,Quiet
40880,0,6,961.4,Quiet
40880,0,7,956.9,Quiet
40880,0,8,1024.6,Quiet
40880,0,9,1064.4,Quiet
40880,0,10,1209.7,Quiet
40880,0,11,990.0,Quiet
40880,0,12,975.5,Quiet
40880,1,1,1221.2,Moderate
40880,1,2,1380.9,Moderate
40880,1,3,1397.1,Moderate
40880,1,4,1418.6,Moderate
40880,1,5,1442.7,Moderate
40880,1,6,1460.9,Moderate
40880,1,7,1445.2,Moderate
40880,1,8,1494.4,Moderate
40880,1,9,1660.4,Moderate
40880,1,10,1724.9,Moderate
40880,1,11,1704.0,Moderate
40880,1,12,1647.6,Moderate
40880,2,1,1319.9,Busy
40880,2,2,1493.2,Busy
40880,2,3,1539.5,Busy
40880,2,4,1569.4,Busy
40880,2,5,1590.2,Busy
40880,2,6,1608.4,Busy
40880,2,7,1592.7,Busy
40880,2,8,1641.9,Busy
40880,2,9,1826.1,Busy
40880,2,10,1886.0,Busy
40880,2,11,1861.6,Busy
40880,2,12,1794.9,Busy
40880,3,1,1406.9,Busy
40880,3,2,1496.5,Busy
40880,3,3,1542.8,Busy
40880,3,4,1580.5,Busy
40880,3,5,1604.6,Busy
40880,3,6,1622.8,Busy
40880,3,7,1607.1,Busy
40880,3,8,1662.4,Busy
40880,3,9,1852.3,Busy
40880,3,10,1912.1,Busy
40880,3,11,1887.7,Busy
40880,3,12,1804.5,Busy
40880,4,1,1412.4,Busy
40880,4,2,1494.1,Busy
40880,4,3,1547.4,Busy
40880,4,4,1585.1,Busy
40880,4,5,1609.2,Busy
40880,4,6,1627.4,Busy
40880,4,7,1611.7,Busy
40880,4,8,1667.0,Busy
40880,4,9,1856.9,Busy
40880,4,10,1916.7,Busy
40880,4,11,1892.3,Busy
40880,4,12,1816.2,Busy
40880,5,1,1282.9,Moderate
40880,5,2,1442.1,Moderate
40880,5,3,1487.5,Moderate
40880,5,4,1535.3,Moderate
40880,5,5,1559.4,Moderate
40880,5,6,1591.4,Moderate
40880,5,7,1575.7,Moderate
40880,5,8,1631.0,Moderate
40880,5,9,1820.9,Moderate
40880,5,10,1879.3,Moderate
40880,5,11,1810.0,Moderate
40880,5,12,1708.5,Moderate
40880,6,1,933.3,Quiet
40880,6,2,1054.8,Quiet
40880,6,3,1253.9,Quiet
40880,6,4,1158.4,Quiet
40880,6,5,1186.1,Quiet
40880,6,6,1242.1,Quiet
40880,6,7,1232.7,Quiet
40880,6,8,1306.1,Quiet
40880,6,9,1410.6,Quiet
40880,6,10,1453.4,Quiet
40880,6,11,1365.5,Quiet
40880,6,12,1364.4,Quiet
40890,0,1,4809.7,Quiet
40890,0,2,5176.5,Quiet
40890,0,3,5532.6,Quiet
40890,0,4,5854.6,Quiet
40890,0,5,6879.6,Quiet
40890,0,6,7974.7,Quiet
40890,0,7,7870.4,Quiet
40890,0,8,8025.8,Quiet
40890,0,9,8103.2,Quiet
40890,0,10,9574.8,Busy
40890,0,11,7292.4,Quiet
40890,0,12,6819.8,Quiet
40890,1,1,5315.4,Busy
40890,1,2,5566.4,Busy
40890,1,3,6294.3,Busy
40890,1,4,6934.6,Moderate
40890,1,5,7621.1,Moderate
40890,1,6,8332.2,Moderate
40890,1,7,8266.3,Moderate
40890,1,8,8541.4,Moderate
40890,1,9,8560.1,Busy
40890,1,10,8954.0,Quiet
40890,1,11,8076.1,Busy
40890,1,12,7552.3,Busy
40890,2,1,5019.8,Moderate
40890,2,2,5317.1,Moderate
40890,2,3,6081.2,Moderate
40890,2,4,6923.3,Moderate
40890,2,5,7726.3,Moderate
40890,2,6,8259.0,Moderate
40890,2,7,8213.7,Moderate
40890,2,8,8507.4,Moderate
40890,2,9,8332.5,Moderate
40890,2,10,8780.2,Quiet
40890,2,11,7757.6,Moderate
40890,2,12,7230.1,Moderate
40890,3,1,5074.5,Moderate
40890,3,2,5363.0,Moderate
40890,3,3,6129.1,Moderate
40890,3,4,6994.3,Busy
40890,3,5,7833.1,Busy
40890,3,6,8369.9,Busy
40890,3,7,8346.8,Busy
40890,3,8,8638.7,Busy
40890,3,9,8527.4,Moderate
40890,3,10,9001.1,Moderate
40890,3,11,7880.6,Moderate
40890,3,12,7139.2,Moderate
40890,4,1,5427.8,Busy
40890,4,2,5858.0,Busy
40890,4,3,6839.2,Busy
40890,4,4,7669.6,Busy
40890,4,5,8599.2,Busy
40890,4,6,9307.1,Busy
40890,4,7,9257.2,Busy
40890,4,8,9660.0,Busy
40890,4,9,9835.7,Busy
40890,4,10,11524.6,Busy
40890,4,11,8717.0,Busy
40890,4,12,7582.4,Busy
40890,5,1,5576.4,Busy
40890,5,2,6092.5,Busy
40890,5,3,7073.7,Busy
40890,5,4,7869.0,Busy
40890,5,5,8844.7,Busy
40890,5,6,9695.6,Busy
40890,5,7,9744.7,Busy
